origin,destination,cases
120119,120801,32
120119,120802,1
120119,120803,5
120119,120804,1
120119,120805,20
120119,120808,3
120119,120809,2
120119,120810,5
120119,120901,89
120119,120902,2
120119,120903,21
120119,120904,4
120119,120905,13
120119,120906,3
120119,120907,4
120119,120908,2
120119,120909,1
120119,140101,1
120119,150101,11
120119,150103,8
120119,150104,1
120119,150108,7
120119,150111,4
120119,150114,5
120119,150115,2
120119,150117,4
120119,150118,3
120119,150119,2
120119,150121,1
120119,150122,1
120119,150123,1
120119,150125,1
120119,150128,2
120119,150132,2
120119,150134,1
120119,150136,1
120119,150137,8
120119,150140,2
120119,150142,1
120119,150407,1
120119,150501,2
120119,150505,49
120119,150509,3
120119,150516,1
120119,150601,1
120119,150705,18
120119,150707,1
120119,150709,1
120119,150722,2
120119,150901,10
120119,150906,1
120119,151001,3
120119,151002,8
120119,151003,1
120119,151014,1
120119,151016,4
120119,151018,1
120119,190101,15
120119,190103,1
120119,190104,6
120119,190107,1
120119,190109,1
120119,190111,6
120119,190112,1
120119,190113,3
120119,190201,1
120119,190206,1
120119,190301,1
120119,190303,1
120119,190307,2
120119,190308,1
120119,250101,4
120119,250102,1
120119,250202,1
120119,250301,1
120120,090101,1
120120,120101,12
120120,120105,6
120120,120106,2
120120,120107,5
120120,120108,1
120120,120114,4
120120,120120,480
120120,120124,1
120120,120607,1
120120,120708,1
120120,150143,1
120121,010309,12
120121,050101,1
120121,050401,4
120121,050404,1
120121,050408,1
120121,050509,1
120121,070101,2
120121,080910,1
120121,090101,15
120121,090102,4
120121,090103,6
120121,090105,1
120121,090106,2
120121,090108,1
120121,090109,1
120121,090117,1
120121,090119,1
120121,090201,1
120121,090206,1
120121,090301,4
120121,090502,1
120121,090504,1
120121,090507,1
120121,090509,2
120121,090701,14
120121,090702,7
120121,090704,1
120121,090705,6
120121,090706,1
120121,090709,3
120121,090710,3
120121,090711,1
120121,090714,1
120121,090715,1
120121,090717,2
120121,090719,1
120121,090723,1
120121,120101,1244
120121,120105,2
120121,120107,257
120121,120108,10
120121,120111,14
120121,120113,33
120121,120114,470
120121,120116,7
120121,120117,1
120121,120119,60
120121,120120,1
120121,120121,4110
120121,120122,1
120121,120124,3
120121,120125,23
120121,120126,6
120121,120128,2
120121,120129,4
120121,120130,3
120121,120133,10
120121,120134,9
120121,120136,31
120121,120201,7
120121,120202,1
120121,120203,2
120121,120205,1
120121,120210,1
120121,120214,2
120121,120301,3
120121,120302,1
120121,120303,3
120121,120305,1
120121,120306,1
120121,120401,3
120121,120402,2
120121,120403,2
120121,120406,1
120121,120414,1
120121,120418,1
120121,120420,1
120121,120427,1
120121,120428,4
120121,120429,1
120121,120501,3
120121,120503,4
120121,120504,1
120121,120601,6
120121,120604,1
120121,120606,4
120121,120701,2
120121,120708,9
120121,120801,11
120121,120802,2
120121,120803,1
120121,120805,4
120121,120810,2
120121,120901,18
120121,120902,1
120121,120903,20
120121,120905,3
120121,120907,1
120121,120908,1
120121,120909,1
120121,130101,1
120121,130205,1
120121,150101,11
120121,150103,3
120121,150107,1
120121,150108,8
120121,150111,1
120121,150113,1
120121,150114,1
120121,150115,5
120121,150116,1
120121,150118,4
120121,150120,1
120121,150130,2
120121,150131,2
120121,150132,3
120121,150133,1
120121,150134,1
120121,150136,1
120121,150137,2
120121,150142,1
120121,150505,10
120121,150509,2
120121,150705,4
120121,150718,1
120121,150722,3
120121,150801,1
120121,150901,1
120121,151001,1
120121,151002,2
120121,151016,1
120121,151018,3
120121,151019,1
120121,190101,4
120121,190104,3
120121,190111,3
120121,190113,2
120121,190202,1
120121,250101,2
120122,010309,1
120122,120101,86
120122,120107,3
120122,120114,51
120122,120122,1020
120122,120125,3
120122,120127,12
120122,120128,3
120122,120129,15
120122,120130,44
120122,120134,4
120122,120201,164
120122,120206,6
120122,120208,1
120122,120211,2
120122,120214,1
120122,120215,5
120122,120401,8
120122,120403,6
120122,120406,1
120122,120413,1
120122,120428,6
120122,120601,1
120122,120708,3
120122,120801,7
120122,120803,1
120122,120805,11
120122,120809,2
120122,120901,3
120122,120903,1
120122,120904,1
120122,150101,2
120122,150103,2
120122,150108,1
120122,150117,1
120122,150134,1
120122,150140,1
120122,150509,1
120122,150705,5
120122,151002,3
120122,151018,1
120122,190101,1
120122,190104,1
120124,090208,1
120124,090701,1
120124,090705,1
120124,090709,1
120124,120101,32
120124,120114,5
120124,120124,2598
120124,120135,1
120124,120801,1
120124,120901,1
120124,150101,3
120124,150121,1
120124,190306,1
120125,010309,62
120125,050101,5
120125,050104,2
120125,050110,4
120125,050401,3
120125,050508,2
120125,050601,1
120125,050616,1
120125,050703,1
120125,051005,1
120125,070101,2
120125,080108,1
120125,080910,2
120125,090101,36
120125,090103,5
120125,090105,1
120125,090106,7
120125,090108,1
120125,090109,1
120125,090110,1
120125,090113,2
120125,090115,1
120125,090117,4
120125,090118,3
120125,090119,1
120125,090201,4
120125,090206,8
120125,090301,5
120125,090304,3
120125,090501,3
120125,090502,1
120125,090503,1
120125,090505,1
120125,090507,1
120125,090508,1
120125,090509,12
120125,090510,2
120125,090511,2
120125,090616,2
120125,090701,21
120125,090702,2
120125,090703,5
120125,090705,11
120125,090706,1
120125,090707,1
120125,090709,6
120125,090711,2
120125,090713,1
120125,090714,2
120125,090716,1
120125,090717,4
120125,090718,1
120125,090719,2
120125,090722,1
120125,100101,2
120125,100801,2
120125,110502,1
120125,120101,2605
120125,120105,5
120125,120106,2
120125,120107,121
120125,120108,2
120125,120111,1
120125,120113,3
120125,120114,2623
120125,120117,3
120125,120119,9
120125,120121,2
120125,120124,9
120125,120125,6624
120125,120126,1
120125,120128,3
120125,120129,17
120125,120130,10
120125,120132,4
120125,120133,14
120125,120134,154
120125,120135,2
120125,120136,1
120125,120201,23
120125,120202,8
120125,120203,3
120125,120204,8
120125,120205,1
120125,120206,5
120125,120208,10
120125,120209,2
120125,120210,3
120125,120211,5
120125,120213,31
120125,120214,15
120125,120301,10
120125,120302,1
120125,120303,8
120125,120304,1
120125,120305,5
120125,120306,1
120125,120401,34
120125,120402,4
120125,120403,1
120125,120406,1
120125,120407,2
120125,120409,1
120125,120410,1
120125,120416,1
120125,120417,1
120125,120421,2
120125,120422,2
120125,120423,1
120125,120424,1
120125,120426,3
120125,120427,1
120125,120428,5
120125,120430,2
120125,120431,8
120125,120434,7
120125,120501,2
120125,120503,1
120125,120601,3
120125,120603,1
120125,120604,6
120125,120606,5
120125,120607,1
120125,120608,2
120125,120701,11
120125,120702,1
120125,120703,2
120125,120705,3
120125,120707,2
120125,120708,8
120125,120709,3
120125,120801,49
120125,120803,2
120125,120805,22
120125,120806,1
120125,120808,1
120125,120809,1
120125,120810,4
120125,120901,376
120125,120902,13
120125,120903,16
120125,120904,28
120125,120905,27
120125,120906,4
120125,120907,7
120125,120908,6
120125,120909,8
120125,140301,1
120125,150101,29
120125,150103,12
120125,150105,4
120125,150107,2
120125,150108,8
120125,150110,1
120125,150111,2
120125,150112,3
120125,150113,6
120125,150115,6
120125,150116,2
120125,150117,3
120125,150118,4
120125,150119,1
120125,150120,3
120125,150121,3
120125,150122,2
120125,150125,1
120125,150130,2
120125,150131,1
120125,150132,4
120125,150135,1
120125,150136,5
120125,150137,2
120125,150140,4
120125,150141,1
120125,150142,3
120125,150143,2
120125,150201,1
120125,150401,1
120125,150509,1
120125,150601,2
120125,150705,18
120125,150709,4
120125,150901,14
120125,151001,8
120125,151002,23
120125,151007,1
120125,151014,2
120125,151016,2
120125,151018,1
120125,151021,1
120125,151030,2
120125,190101,9
120125,190104,16
120125,190107,2
120125,190108,2
120125,190109,1
120125,190110,1
120125,190111,12
120125,190113,11
120125,190201,2
120125,190302,1
120125,190305,1
120125,190307,3
120125,250101,4
120125,250102,1
120126,010309,2
120126,090101,2
120126,090102,1
120126,090201,1
120126,090205,1
120126,090301,1
120126,090511,1
120126,090701,3
120126,090702,1
120126,090703,1
120126,090709,5
120126,090711,3
120126,090714,1
120126,090717,2
120126,090719,1
120126,120101,477
120126,120107,102
120126,120111,1
120126,120112,2
120126,120113,3
120126,120114,124
120126,120119,3
120126,120121,32
120126,120125,4
120126,120126,2552
120126,120129,3
120126,120130,1
120126,120133,153
120126,120134,5
120126,120201,3
120126,120303,2
120126,120401,3
120126,120430,1
120126,120601,1
120126,120605,1
120126,120607,2
120126,120708,6
120126,120801,6
120126,120805,1
120126,120901,1
120126,120903,1
120126,120905,1
120126,120907,2
120126,120908,1
120126,150101,2
120126,150103,3
120126,150106,1
120126,150115,2
120126,150133,1
120126,150137,1
120126,150142,1
120126,150601,1
120126,150705,1
120126,150901,2
120126,190101,1
120126,190302,1
120127,010309,2
120127,050101,1
120127,090101,2
120127,090117,1
120127,090701,1
120127,120101,64
120127,120107,3
120127,120114,42
120127,120119,1
120127,120122,52
120127,120125,3
120127,120127,637
120127,120129,8
120127,120130,28
120127,120201,176
120127,120206,3
120127,120207,3
120127,120211,2
120127,120212,2
120127,120213,1
120127,120215,47
120127,120303,3
120127,120401,2
120127,120402,3
120127,120403,1
120127,120428,8
120127,120701,1
120127,120708,4
120127,120801,8
120127,120805,2
120127,120810,3
120127,150101,6
120127,150103,2
120127,150117,2
120127,150118,1
120127,150132,1
120127,150142,1
120127,150705,3
120127,150709,2
120127,150722,1
120127,150901,2
120127,151002,3
120127,190104,1
120127,190301,1
120128,010309,4
120128,050115,1
120128,050613,1
120128,090101,2
120128,090106,3
120128,090117,1
120128,090501,2
120128,090509,1
120128,090702,2
120128,090704,1
120128,120101,227
120128,120107,7
120128,120108,1
120128,120114,161
120128,120117,7
120128,120119,2
120128,120121,1
120128,120122,4
120128,120124,1
120128,120125,10
120128,120127,1
120128,120128,1704
120128,120129,59
120128,120130,72
120128,120132,3
120128,120133,1
120128,120134,2
120128,120201,21
120128,120205,1
120128,120207,1
120128,120209,2
120128,120210,2
120128,120213,2
120128,120215,1
120128,120301,1
120128,120302,1
120128,120303,3
120128,120401,8
120128,120402,1
120128,120405,1
120128,120415,2
120128,120416,1
120128,120420,1
120128,120434,3
120128,120501,1
120128,120601,2
120128,120607,1
120128,120701,1
120128,120706,2
120128,120708,18
120128,120801,8
120128,120803,1
120128,120805,8
120128,120809,3
120128,120810,1
120128,120901,7
120128,120903,1
120128,120905,2
120128,120909,1
120128,150101,2
120128,150103,2
120128,150116,2
120128,150117,1
120128,150130,1
120128,150132,3
120128,150136,1
120128,150137,2
120128,150140,1
120128,150505,1
120128,150705,6
120128,150709,1
120128,150901,2
120128,151002,1
120128,190101,10
120128,190104,5
120128,190105,1
120128,190108,1
120128,190109,1
120128,190111,3
120128,190113,2
120128,190201,2
120128,200409,1
120129,010108,1
120129,010309,37
120129,050101,2
120129,050114,1
120129,050402,1
120129,050508,3
120129,050613,1
120129,050621,1
120129,051005,1
120129,080601,1
120129,080901,1
120129,080910,2
120129,090101,16
120129,090102,1
120129,090103,2
120129,090106,3
120129,090109,1
120129,090116,2
120129,090117,1
120129,090119,2
120129,090201,2
120129,090203,1
120129,090206,2
120129,090301,4
120129,090305,1
120129,090501,2
120129,090502,1
120129,090507,1
120129,090509,1
120129,090510,1
120129,090601,1
120129,090701,7
120129,090702,4
120129,090703,2
120129,090705,2
120129,090706,1
120129,090709,1
120129,090710,2
120129,090711,2
120129,090714,3
120129,090715,2
120129,090718,1
120129,090720,2
120129,090723,1
120129,100101,1
120129,120101,1551
120129,120105,2
120129,120106,1
120129,120107,83
120129,120108,2
120129,120111,2
120129,120112,1
120129,120113,1
120129,120114,1587
120129,120116,1
120129,120117,81
120129,120119,6
120129,120121,3
120129,120122,7
120129,120124,8
120129,120125,43
120129,120126,3
120129,120127,1
120129,120128,17
120129,120129,5887
120129,120130,130
120129,120132,44
120129,120133,4
120129,120134,7
120129,120135,4
120129,120201,66
120129,120203,9
120129,120205,2
120129,120206,17
120129,120208,1
120129,120209,1
120129,120210,12
120129,120211,3
120129,120212,2
120129,120213,8
120129,120214,3
120129,120215,2
120129,120301,6
120129,120302,1
120129,120303,9
120129,120401,26
120129,120402,5
120129,120403,10
120129,120404,1
120129,120405,1
120129,120407,1
120129,120408,1
120129,120409,1
120129,120410,1
120129,120411,2
120129,120412,1
120129,120413,1
120129,120414,1
120129,120417,1
120129,120420,1
120129,120421,4
120129,120425,2
120129,120427,1
120129,120428,12
120129,120429,1
120129,120430,1
120129,120431,4
120129,120501,5
120129,120502,4
120129,120504,2
120129,120601,3
120129,120603,1
120129,120604,3
120129,120606,5
120129,120607,3
120129,120608,2
120129,120701,16
120129,120702,2
120129,120705,2
120129,120708,1
120129,120709,1
120129,120801,40
120129,120803,8
120129,120805,29
120129,120808,2
120129,120809,1
120129,120810,7
120129,120901,45
120129,120902,4
120129,120903,7
120129,120904,3
120129,120905,8
120129,120906,1
120129,120907,2
120129,120908,1
120129,150101,15
120129,150103,6
120129,150108,1
120129,150110,2
120129,150113,2
120129,150114,1
120129,150115,5
120129,150117,2
120129,150118,3
120129,150120,1
120129,150128,3
120129,150132,1
120129,150136,2
120129,150137,6
120129,150140,3
120129,150142,1
120129,150505,3
120129,150509,1
120129,150601,2
120129,150610,1
120129,150705,11
120129,150708,2
120129,150722,3
120129,150901,6
120129,151001,2
120129,151002,7
120129,151016,1
120129,170101,2
120129,190101,17
120129,190102,1
120129,190103,2
120129,190104,14
120129,190107,1
120129,190108,2
120129,190109,3
120129,190111,4
120129,190113,9
120129,190201,1
120129,190301,1
120129,190305,1
120129,200409,1
120130,010309,26
120130,050101,6
120130,050508,1
120130,050601,1
120130,050810,1
120130,051005,2
120130,080101,1
120130,080914,1
120130,090101,7
120130,090106,1
120130,090108,1
120130,090113,1
120130,090119,1
120130,090206,2
120130,090208,1
120130,090301,3
120130,090403,1
120130,090504,1
120130,090507,2
120130,090509,3
120130,090601,2
120130,090701,7
120130,090702,1
120130,090704,2
120130,090705,5
120130,090709,3
120130,090710,1
120130,090713,1
120130,090714,1
120130,090715,1
120130,090716,2
120130,090719,1
120130,090720,1
120130,100101,2
120130,120101,958
120130,120105,2
120130,120107,44
120130,120108,2
120130,120112,1
120130,120113,2
120130,120114,639
120130,120117,12
120130,120121,1
120130,120122,25
120130,120124,1
120130,120125,24
120130,120127,4
120130,120128,11
120130,120129,127
120130,120130,4415
120130,120132,20
120130,120133,2
120130,120134,7
120130,120135,2
120130,120201,511
120130,120202,1
120130,120203,3
120130,120205,6
120130,120206,35
120130,120208,1
120130,120209,2
120130,120210,11
120130,120211,16
120130,120212,6
120130,120213,21
120130,120214,2
120130,120215,12
120130,120301,10
120130,120302,2
120130,120303,2
120130,120305,3
120130,120401,56
120130,120402,4
120130,120403,11
120130,120405,2
120130,120406,1
120130,120408,2
120130,120410,1
120130,120411,1
120130,120414,2
120130,120417,1
120130,120428,28
120130,120431,2
120130,120432,1
120130,120433,2
120130,120434,3
120130,120501,2
120130,120502,1
120130,120601,7
120130,120604,1
120130,120605,2
120130,120606,5
120130,120607,2
120130,120608,2
120130,120701,11
120130,120704,3
120130,120705,1
120130,120708,47
120130,120801,45
120130,120803,5
120130,120805,24
120130,120806,1
120130,120808,2
120130,120809,1
120130,120810,5
120130,120901,34
120130,120902,2
120130,120903,2
120130,120905,3
120130,120906,1
120130,120908,1
120130,130101,1
120130,150101,11
120130,150103,8
120130,150108,4
120130,150110,1
120130,150113,2
120130,150114,1
120130,150115,3
120130,150116,1
120130,150117,3
120130,150118,4
120130,150119,1
120130,150120,1
120130,150122,1
120130,150128,3
120130,150130,1
120130,150132,4
120130,150133,2
120130,150134,1
120130,150135,2
120130,150137,2
120130,150140,2
120130,150141,1
120130,150142,1
120130,150501,1
120130,150505,1
120130,150509,3
120130,150601,1
120130,150610,1
120130,150701,1
120130,150705,14
120130,150708,2
120130,150709,3
120130,150722,2
120130,150901,9
120130,151001,2
120130,151002,7
120130,151018,1
120130,190101,23
120130,190102,1
120130,190103,1
120130,190104,12
120130,190105,1
120130,190107,1
120130,190108,1
120130,190109,2
120130,190111,7
120130,190113,7
120130,190201,1
120130,190204,1
120130,190301,2
120130,190305,1
120130,190307,1
120130,250101,1
120132,010309,7
120132,050101,1
