ubigeo_ori,ubigeo_des,cases,dept_ori,prov_ori,distr_ori,dept_des,prov_des,distr_des
150502,150121,5,LIMA,CANETE,ASIA,LIMA,LIMA,PUEBLO LIBRE
150502,150122,8,LIMA,CANETE,ASIA,LIMA,LIMA,MIRAFLORES
150502,150123,1,LIMA,CANETE,ASIA,LIMA,LIMA,PACHACAMAC
150502,150124,2,LIMA,CANETE,ASIA,LIMA,LIMA,PUCUSANA
150502,150125,5,LIMA,CANETE,ASIA,LIMA,LIMA,PUENTE PIEDRA
150502,150126,1,LIMA,CANETE,ASIA,LIMA,LIMA,PUNTA HERMOSA
150502,150127,4,LIMA,CANETE,ASIA,LIMA,LIMA,PUNTA NEGRA
150502,150128,3,LIMA,CANETE,ASIA,LIMA,LIMA,RIMAC
150502,150129,6,LIMA,CANETE,ASIA,LIMA,LIMA,SAN BARTOLO
150502,150130,14,LIMA,CANETE,ASIA,LIMA,LIMA,SAN BORJA
150502,150131,11,LIMA,CANETE,ASIA,LIMA,LIMA,SAN ISIDRO
150502,150132,29,LIMA,CANETE,ASIA,LIMA,LIMA,SAN JUAN DE LURIGANCHO
150502,150133,22,LIMA,CANETE,ASIA,LIMA,LIMA,SAN JUAN DE MIRAFLORES
150502,150134,6,LIMA,CANETE,ASIA,LIMA,LIMA,SAN LUIS
150502,150135,13,LIMA,CANETE,ASIA,LIMA,LIMA,SAN MARTIN DE PORRES
150502,150136,5,LIMA,CANETE,ASIA,LIMA,LIMA,SAN MIGUEL
150502,150137,7,LIMA,CANETE,ASIA,LIMA,LIMA,SANTA ANITA
150502,150139,1,LIMA,CANETE,ASIA,LIMA,LIMA,SANTA ROSA
150502,150140,35,LIMA,CANETE,ASIA,LIMA,LIMA,SANTIAGO DE SURCO
150502,150141,6,LIMA,CANETE,ASIA,LIMA,LIMA,SURQUILLO
150502,150142,26,LIMA,CANETE,ASIA,LIMA,LIMA,VILLA EL SALVADOR
150502,150143,48,LIMA,CANETE,ASIA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
150502,150201,5,LIMA,CANETE,ASIA,LIMA,BARRANCA,BARRANCA
150502,150407,1,LIMA,CANETE,ASIA,LIMA,CANTA,SANTA ROSA DE QUIVES
150502,150501,31,LIMA,CANETE,ASIA,LIMA,CANETE,SAN VICENTE DE CANETE
150502,150502,7605,LIMA,CANETE,ASIA,LIMA,CANETE,ASIA
150502,150503,3,LIMA,CANETE,ASIA,LIMA,CANETE,CALANGO
150502,150504,15,LIMA,CANETE,ASIA,LIMA,CANETE,CERRO AZUL
150502,150505,17,LIMA,CANETE,ASIA,LIMA,CANETE,CHILCA
150502,150506,15,LIMA,CANETE,ASIA,LIMA,CANETE,COAYLLO
150502,150507,12,LIMA,CANETE,ASIA,LIMA,CANETE,IMPERIAL
150502,150509,122,LIMA,CANETE,ASIA,LIMA,CANETE,MALA
150502,150510,6,LIMA,CANETE,ASIA,LIMA,CANETE,NUEVO IMPERIAL
150502,150512,11,LIMA,CANETE,ASIA,LIMA,CANETE,QUILMANA
150502,150513,6,LIMA,CANETE,ASIA,LIMA,CANETE,SAN ANTONIO
150502,150514,4,LIMA,CANETE,ASIA,LIMA,CANETE,SAN LUIS
150502,150515,2,LIMA,CANETE,ASIA,LIMA,CANETE,SANTA CRUZ DE FLORES
150502,150604,3,LIMA,CANETE,ASIA,LIMA,HUARAL,AUCALLAMA
150502,150605,2,LIMA,CANETE,ASIA,LIMA,HUARAL,CHANCAY
150502,150805,2,LIMA,CANETE,ASIA,LIMA,HUAURA,HUALMAY
150502,151004,1,LIMA,CANETE,ASIA,LIMA,YAUYOS,AYAVIRI
150502,151022,4,LIMA,CANETE,ASIA,LIMA,YAUYOS,OMAS
150502,151025,2,LIMA,CANETE,ASIA,LIMA,YAUYOS,QUINOCAY
150503,070101,4,LIMA,CANETE,CALANGO,CALLAO,CALLAO,CALLAO
150503,150101,15,LIMA,CANETE,CALANGO,LIMA,LIMA,LIMA
150503,150103,2,LIMA,CANETE,CALANGO,LIMA,LIMA,ATE
150503,150106,2,LIMA,CANETE,CALANGO,LIMA,LIMA,CARABAYLLO
150503,150108,10,LIMA,CANETE,CALANGO,LIMA,LIMA,CHORRILLOS
150503,150110,1,LIMA,CANETE,CALANGO,LIMA,LIMA,COMAS
150503,150111,3,LIMA,CANETE,CALANGO,LIMA,LIMA,EL AGUSTINO
150503,150113,1,LIMA,CANETE,CALANGO,LIMA,LIMA,JESUS MARIA
150503,150115,3,LIMA,CANETE,CALANGO,LIMA,LIMA,LA VICTORIA
150503,150116,5,LIMA,CANETE,CALANGO,LIMA,LIMA,LINCE
150503,150119,2,LIMA,CANETE,CALANGO,LIMA,LIMA,LURIN
150503,150121,1,LIMA,CANETE,CALANGO,LIMA,LIMA,PUEBLO LIBRE
150503,150122,3,LIMA,CANETE,CALANGO,LIMA,LIMA,MIRAFLORES
150503,150123,1,LIMA,CANETE,CALANGO,LIMA,LIMA,PACHACAMAC
150503,150124,1,LIMA,CANETE,CALANGO,LIMA,LIMA,PUCUSANA
150503,150132,4,LIMA,CANETE,CALANGO,LIMA,LIMA,SAN JUAN DE LURIGANCHO
150503,150133,3,LIMA,CANETE,CALANGO,LIMA,LIMA,SAN JUAN DE MIRAFLORES
150503,150134,3,LIMA,CANETE,CALANGO,LIMA,LIMA,SAN LUIS
150503,150135,7,LIMA,CANETE,CALANGO,LIMA,LIMA,SAN MARTIN DE PORRES
150503,150136,1,LIMA,CANETE,CALANGO,LIMA,LIMA,SAN MIGUEL
150503,150137,5,LIMA,CANETE,CALANGO,LIMA,LIMA,SANTA ANITA
150503,150139,1,LIMA,CANETE,CALANGO,LIMA,LIMA,SANTA ROSA
150503,150140,5,LIMA,CANETE,CALANGO,LIMA,LIMA,SANTIAGO DE SURCO
150503,150142,11,LIMA,CANETE,CALANGO,LIMA,LIMA,VILLA EL SALVADOR
150503,150143,4,LIMA,CANETE,CALANGO,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
150503,150204,1,LIMA,CANETE,CALANGO,LIMA,BARRANCA,SUPE
150503,150407,2,LIMA,CANETE,CALANGO,LIMA,CANTA,SANTA ROSA DE QUIVES
150503,150501,5,LIMA,CANETE,CALANGO,LIMA,CANETE,SAN VICENTE DE CANETE
150503,150502,1,LIMA,CANETE,CALANGO,LIMA,CANETE,ASIA
150503,150503,1916,LIMA,CANETE,CALANGO,LIMA,CANETE,CALANGO
150503,150505,2,LIMA,CANETE,CALANGO,LIMA,CANETE,CHILCA
150503,150509,37,LIMA,CANETE,CALANGO,LIMA,CANETE,MALA
150503,150513,1,LIMA,CANETE,CALANGO,LIMA,CANETE,SAN ANTONIO
150503,150601,3,LIMA,CANETE,CALANGO,LIMA,HUARAL,HUARAL
150503,150606,4,LIMA,CANETE,CALANGO,LIMA,HUARAL,IHUARI
150503,150709,3,LIMA,CANETE,CALANGO,LIMA,HUAROCHIRI,HUAROCHIRI
150504,070101,12,LIMA,CANETE,CERRO AZUL,CALLAO,CALLAO,CALLAO
150504,070102,6,LIMA,CANETE,CERRO AZUL,CALLAO,CALLAO,BELLAVISTA
150504,070103,3,LIMA,CANETE,CERRO AZUL,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO
150504,070104,1,LIMA,CANETE,CERRO AZUL,CALLAO,CALLAO,LA PERLA
150504,070106,7,LIMA,CANETE,CERRO AZUL,CALLAO,CALLAO,VENTANILLA
150504,150101,18,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,LIMA
150504,150102,3,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,ANCON
150504,150103,31,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,ATE
150504,150104,2,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,BARRANCO
150504,150105,2,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,BRENA
150504,150106,2,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,CARABAYLLO
150504,150107,8,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,CHACLACAYO
150504,150108,19,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,CHORRILLOS
150504,150109,2,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,CIENEGUILLA
150504,150110,6,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,COMAS
150504,150111,3,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,EL AGUSTINO
150504,150113,12,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,JESUS MARIA
150504,150114,5,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,LA MOLINA
150504,150115,8,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,LA VICTORIA
150504,150116,2,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,LINCE
150504,150117,7,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,LOS OLIVOS
150504,150118,10,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,LURIGANCHO
150504,150119,11,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,LURIN
150504,150121,11,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,PUEBLO LIBRE
150504,150122,13,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,MIRAFLORES
150504,150123,4,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,PACHACAMAC
150504,150124,4,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,PUCUSANA
150504,150125,3,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,PUENTE PIEDRA
150504,150128,10,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,RIMAC
150504,150130,8,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,SAN BORJA
150504,150131,6,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,SAN ISIDRO
150504,150132,31,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,SAN JUAN DE LURIGANCHO
150504,150133,24,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,SAN JUAN DE MIRAFLORES
150504,150134,3,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,SAN LUIS
150504,150135,29,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,SAN MARTIN DE PORRES
150504,150136,10,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,SAN MIGUEL
150504,150137,6,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,SANTA ANITA
150504,150140,16,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,SANTIAGO DE SURCO
150504,150141,11,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,SURQUILLO
150504,150142,28,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,VILLA EL SALVADOR
150504,150143,14,LIMA,CANETE,CERRO AZUL,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
150504,150201,6,LIMA,CANETE,CERRO AZUL,LIMA,BARRANCA,BARRANCA
150504,150203,2,LIMA,CANETE,CERRO AZUL,LIMA,BARRANCA,PATIVILCA
150504,150501,72,LIMA,CANETE,CERRO AZUL,LIMA,CANETE,SAN VICENTE DE CANETE
150504,150502,6,LIMA,CANETE,CERRO AZUL,LIMA,CANETE,ASIA
150504,150504,6468,LIMA,CANETE,CERRO AZUL,LIMA,CANETE,CERRO AZUL
150504,150506,1,LIMA,CANETE,CERRO AZUL,LIMA,CANETE,COAYLLO
150504,150507,32,LIMA,CANETE,CERRO AZUL,LIMA,CANETE,IMPERIAL
150504,150508,7,LIMA,CANETE,CERRO AZUL,LIMA,CANETE,LUNAHUANA
150504,150509,12,LIMA,CANETE,CERRO AZUL,LIMA,CANETE,MALA
150504,150510,32,LIMA,CANETE,CERRO AZUL,LIMA,CANETE,NUEVO IMPERIAL
150504,150512,17,LIMA,CANETE,CERRO AZUL,LIMA,CANETE,QUILMANA
150504,150513,1,LIMA,CANETE,CERRO AZUL,LIMA,CANETE,SAN ANTONIO
150504,150514,44,LIMA,CANETE,CERRO AZUL,LIMA,CANETE,SAN LUIS
150504,150601,3,LIMA,CANETE,CERRO AZUL,LIMA,HUARAL,HUARAL
150504,150604,1,LIMA,CANETE,CERRO AZUL,LIMA,HUARAL,AUCALLAMA
150504,150605,2,LIMA,CANETE,CERRO AZUL,LIMA,HUARAL,CHANCAY
150504,150801,1,LIMA,CANETE,CERRO AZUL,LIMA,HUAURA,HUACHO
150504,150810,2,LIMA,CANETE,CERRO AZUL,LIMA,HUAURA,SANTA MARIA
150504,151001,1,LIMA,CANETE,CERRO AZUL,LIMA,YAUYOS,YAUYOS
150504,151009,1,LIMA,CANETE,CERRO AZUL,LIMA,YAUYOS,CHOCOS
150504,151012,1,LIMA,CANETE,CERRO AZUL,LIMA,YAUYOS,HONGOS
150504,151019,1,LIMA,CANETE,CERRO AZUL,LIMA,YAUYOS,LINCHA
150504,151032,1,LIMA,CANETE,CERRO AZUL,LIMA,YAUYOS,VINAC
150505,070101,47,LIMA,CANETE,CHILCA,CALLAO,CALLAO,CALLAO
150505,070102,5,LIMA,CANETE,CHILCA,CALLAO,CALLAO,BELLAVISTA
150505,070103,6,LIMA,CANETE,CHILCA,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO
150505,070104,1,LIMA,CANETE,CHILCA,CALLAO,CALLAO,LA PERLA
150505,070106,42,LIMA,CANETE,CHILCA,CALLAO,CALLAO,VENTANILLA
150505,150101,57,LIMA,CANETE,CHILCA,LIMA,LIMA,LIMA
150505,150102,2,LIMA,CANETE,CHILCA,LIMA,LIMA,ANCON
150505,150103,68,LIMA,CANETE,CHILCA,LIMA,LIMA,ATE
150505,150104,14,LIMA,CANETE,CHILCA,LIMA,LIMA,BARRANCO
150505,150105,6,LIMA,CANETE,CHILCA,LIMA,LIMA,BRENA
150505,150106,23,LIMA,CANETE,CHILCA,LIMA,LIMA,CARABAYLLO
150505,150107,2,LIMA,CANETE,CHILCA,LIMA,LIMA,CHACLACAYO
150505,150108,77,LIMA,CANETE,CHILCA,LIMA,LIMA,CHORRILLOS
150505,150109,4,LIMA,CANETE,CHILCA,LIMA,LIMA,CIENEGUILLA
150505,150110,24,LIMA,CANETE,CHILCA,LIMA,LIMA,COMAS
150505,150111,17,LIMA,CANETE,CHILCA,LIMA,LIMA,EL AGUSTINO
150505,150112,17,LIMA,CANETE,CHILCA,LIMA,LIMA,INDEPENDENCIA
150505,150113,11,LIMA,CANETE,CHILCA,LIMA,LIMA,JESUS MARIA
150505,150114,16,LIMA,CANETE,CHILCA,LIMA,LIMA,LA MOLINA
150505,150115,31,LIMA,CANETE,CHILCA,LIMA,LIMA,LA VICTORIA
150505,150116,6,LIMA,CANETE,CHILCA,LIMA,LIMA,LINCE
150505,150117,35,LIMA,CANETE,CHILCA,LIMA,LIMA,LOS OLIVOS
150505,150118,30,LIMA,CANETE,CHILCA,LIMA,LIMA,LURIGANCHO
150505,150119,124,LIMA,CANETE,CHILCA,LIMA,LIMA,LURIN
150505,150120,4,LIMA,CANETE,CHILCA,LIMA,LIMA,MAGDALENA DEL MAR
150505,150121,10,LIMA,CANETE,CHILCA,LIMA,LIMA,PUEBLO LIBRE
150505,150122,24,LIMA,CANETE,CHILCA,LIMA,LIMA,MIRAFLORES
150505,150123,14,LIMA,CANETE,CHILCA,LIMA,LIMA,PACHACAMAC
150505,150124,120,LIMA,CANETE,CHILCA,LIMA,LIMA,PUCUSANA
150505,150125,16,LIMA,CANETE,CHILCA,LIMA,LIMA,PUENTE PIEDRA
150505,150126,6,LIMA,CANETE,CHILCA,LIMA,LIMA,PUNTA HERMOSA
150505,150127,16,LIMA,CANETE,CHILCA,LIMA,LIMA,PUNTA NEGRA
150505,150128,22,LIMA,CANETE,CHILCA,LIMA,LIMA,RIMAC
150505,150129,72,LIMA,CANETE,CHILCA,LIMA,LIMA,SAN BARTOLO
150505,150130,21,LIMA,CANETE,CHILCA,LIMA,LIMA,SAN BORJA
150505,150131,7,LIMA,CANETE,CHILCA,LIMA,LIMA,SAN ISIDRO
150505,150132,103,LIMA,CANETE,CHILCA,LIMA,LIMA,SAN JUAN DE LURIGANCHO
150505,150133,60,LIMA,CANETE,CHILCA,LIMA,LIMA,SAN JUAN DE MIRAFLORES
150505,150134,26,LIMA,CANETE,CHILCA,LIMA,LIMA,SAN LUIS
150505,150135,33,LIMA,CANETE,CHILCA,LIMA,LIMA,SAN MARTIN DE PORRES
150505,150136,13,LIMA,CANETE,CHILCA,LIMA,LIMA,SAN MIGUEL
150505,150137,36,LIMA,CANETE,CHILCA,LIMA,LIMA,SANTA ANITA
150505,150140,75,LIMA,CANETE,CHILCA,LIMA,LIMA,SANTIAGO DE SURCO
150505,150141,17,LIMA,CANETE,CHILCA,LIMA,LIMA,SURQUILLO
150505,150142,97,LIMA,CANETE,CHILCA,LIMA,LIMA,VILLA EL SALVADOR
150505,150143,64,LIMA,CANETE,CHILCA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
150505,150201,18,LIMA,CANETE,CHILCA,LIMA,BARRANCA,BARRANCA
150505,150202,3,LIMA,CANETE,CHILCA,LIMA,BARRANCA,PARAMONGA
150505,150203,1,LIMA,CANETE,CHILCA,LIMA,BARRANCA,PATIVILCA
150505,150204,2,LIMA,CANETE,CHILCA,LIMA,BARRANCA,SUPE
150505,150205,1,LIMA,CANETE,CHILCA,LIMA,BARRANCA,SUPE PUERTO
150505,150501,32,LIMA,CANETE,CHILCA,LIMA,CANETE,SAN VICENTE DE CANETE
150505,150502,13,LIMA,CANETE,CHILCA,LIMA,CANETE,ASIA
150505,150504,3,LIMA,CANETE,CHILCA,LIMA,CANETE,CERRO AZUL
150505,150505,16200,LIMA,CANETE,CHILCA,LIMA,CANETE,CHILCA
150505,150507,6,LIMA,CANETE,CHILCA,LIMA,CANETE,IMPERIAL
150505,150508,1,LIMA,CANETE,CHILCA,LIMA,CANETE,LUNAHUANA
150505,150509,50,LIMA,CANETE,CHILCA,LIMA,CANETE,MALA
150505,150510,2,LIMA,CANETE,CHILCA,LIMA,CANETE,NUEVO IMPERIAL
150505,150511,1,LIMA,CANETE,CHILCA,LIMA,CANETE,PACARAN
150505,150512,9,LIMA,CANETE,CHILCA,LIMA,CANETE,QUILMANA
150505,150513,2,LIMA,CANETE,CHILCA,LIMA,CANETE,SAN ANTONIO
150505,150514,5,LIMA,CANETE,CHILCA,LIMA,CANETE,SAN LUIS
150505,150515,4,LIMA,CANETE,CHILCA,LIMA,CANETE,SANTA CRUZ DE FLORES
150505,150516,1,LIMA,CANETE,CHILCA,LIMA,CANETE,ZUNIGA
150505,150601,6,LIMA,CANETE,CHILCA,LIMA,HUARAL,HUARAL
150505,150605,1,LIMA,CANETE,CHILCA,LIMA,HUARAL,CHANCAY
150505,150701,9,LIMA,CANETE,CHILCA,LIMA,HUAROCHIRI,MATUCANA
150505,150709,4,LIMA,CANETE,CHILCA,LIMA,HUAROCHIRI,HUAROCHIRI
150505,150710,1,LIMA,CANETE,CHILCA,LIMA,HUAROCHIRI,LAHUAYTAMBO
150505,150713,34,LIMA,CANETE,CHILCA,LIMA,HUAROCHIRI,MARIATANA
150505,150716,4,LIMA,CANETE,CHILCA,LIMA,HUAROCHIRI,SAN ANTONIO
150505,150725,1,LIMA,CANETE,CHILCA,LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE
150505,150726,1,LIMA,CANETE,CHILCA,LIMA,HUAROCHIRI,SANGALLAYA
150505,150728,1,LIMA,CANETE,CHILCA,LIMA,HUAROCHIRI,SANTA EULALIA
150505,150731,17,LIMA,CANETE,CHILCA,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS
150505,150732,5,LIMA,CANETE,CHILCA,LIMA,HUAROCHIRI,SURCO
150505,150801,10,LIMA,CANETE,CHILCA,LIMA,HUAURA,HUACHO
150505,150812,4,LIMA,CANETE,CHILCA,LIMA,HUAURA,VEGUETA
150505,151032,1,LIMA,CANETE,CHILCA,LIMA,YAUYOS,VINAC
150506,070101,1,LIMA,CANETE,COAYLLO,CALLAO,CALLAO,CALLAO
150506,150101,9,LIMA,CANETE,COAYLLO,LIMA,LIMA,LIMA
150506,150102,4,LIMA,CANETE,COAYLLO,LIMA,LIMA,ANCON
150506,150103,2,LIMA,CANETE,COAYLLO,LIMA,LIMA,ATE
150506,150106,5,LIMA,CANETE,COAYLLO,LIMA,LIMA,CARABAYLLO
150506,150108,14,LIMA,CANETE,COAYLLO,LIMA,LIMA,CHORRILLOS
150506,150111,2,LIMA,CANETE,COAYLLO,LIMA,LIMA,EL AGUSTINO
150506,150114,2,LIMA,CANETE,COAYLLO,LIMA,LIMA,LA MOLINA
150506,150115,6,LIMA,CANETE,COAYLLO,LIMA,LIMA,LA VICTORIA
150506,150116,2,LIMA,CANETE,COAYLLO,LIMA,LIMA,LINCE
150506,150117,3,LIMA,CANETE,COAYLLO,LIMA,LIMA,LOS OLIVOS
150506,150118,8,LIMA,CANETE,COAYLLO,LIMA,LIMA,LURIGANCHO
150506,150119,4,LIMA,CANETE,COAYLLO,LIMA,LIMA,LURIN
150506,150122,1,LIMA,CANETE,COAYLLO,LIMA,LIMA,MIRAFLORES
150506,150123,2,LIMA,CANETE,COAYLLO,LIMA,LIMA,PACHACAMAC
150506,150125,2,LIMA,CANETE,COAYLLO,LIMA,LIMA,PUENTE PIEDRA
150506,150129,1,LIMA,CANETE,COAYLLO,LIMA,LIMA,SAN BARTOLO
150506,150132,5,LIMA,CANETE,COAYLLO,LIMA,LIMA,SAN JUAN DE LURIGANCHO
150506,150133,2,LIMA,CANETE,COAYLLO,LIMA,LIMA,SAN JUAN DE MIRAFLORES
150506,150135,4,LIMA,CANETE,COAYLLO,LIMA,LIMA,SAN MARTIN DE PORRES
150506,150136,2,LIMA,CANETE,COAYLLO,LIMA,LIMA,SAN MIGUEL
150506,150137,1,LIMA,CANETE,COAYLLO,LIMA,LIMA,SANTA ANITA
150506,150140,1,LIMA,CANETE,COAYLLO,LIMA,LIMA,SANTIAGO DE SURCO
150506,150142,6,LIMA,CANETE,COAYLLO,LIMA,LIMA,VILLA EL SALVADOR
150506,150143,4,LIMA,CANETE,COAYLLO,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
150506,150501,1,LIMA,CANETE,COAYLLO,LIMA,CANETE,SAN VICENTE DE CANETE
150506,150502,6,LIMA,CANETE,COAYLLO,LIMA,CANETE,ASIA
150506,150503,1,LIMA,CANETE,COAYLLO,LIMA,CANETE,CALANGO
150506,150506,817,LIMA,CANETE,COAYLLO,LIMA,CANETE,COAYLLO
150506,150509,2,LIMA,CANETE,COAYLLO,LIMA,CANETE,MALA
150506,150510,1,LIMA,CANETE,COAYLLO,LIMA,CANETE,NUEVO IMPERIAL
150506,150514,5,LIMA,CANETE,COAYLLO,LIMA,CANETE,SAN LUIS
150506,151022,3,LIMA,CANETE,COAYLLO,LIMA,YAUYOS,OMAS
150506,151024,2,LIMA,CANETE,COAYLLO,LIMA,YAUYOS,QUINCHES
150506,151027,1,LIMA,CANETE,COAYLLO,LIMA,YAUYOS,SAN PEDRO DE PILAS
150507,070101,40,LIMA,CANETE,IMPERIAL,CALLAO,CALLAO,CALLAO
150507,070102,8,LIMA,CANETE,IMPERIAL,CALLAO,CALLAO,BELLAVISTA
150507,070103,2,LIMA,CANETE,IMPERIAL,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO
150507,070104,2,LIMA,CANETE,IMPERIAL,CALLAO,CALLAO,LA PERLA
150507,070106,21,LIMA,CANETE,IMPERIAL,CALLAO,CALLAO,VENTANILLA
150507,150101,66,LIMA,CANETE,IMPERIAL,LIMA,LIMA,LIMA
150507,150102,3,LIMA,CANETE,IMPERIAL,LIMA,LIMA,ANCON
150507,150103,44,LIMA,CANETE,IMPERIAL,LIMA,LIMA,ATE
150507,150104,1,LIMA,CANETE,IMPERIAL,LIMA,LIMA,BARRANCO
150507,150105,11,LIMA,CANETE,IMPERIAL,LIMA,LIMA,BRENA
150507,150106,9,LIMA,CANETE,IMPERIAL,LIMA,LIMA,CARABAYLLO
150507,150107,5,LIMA,CANETE,IMPERIAL,LIMA,LIMA,CHACLACAYO
150507,150108,20,LIMA,CANETE,IMPERIAL,LIMA,LIMA,CHORRILLOS
150507,150109,15,LIMA,CANETE,IMPERIAL,LIMA,LIMA,CIENEGUILLA
150507,150110,32,LIMA,CANETE,IMPERIAL,LIMA,LIMA,COMAS
150507,150111,13,LIMA,CANETE,IMPERIAL,LIMA,LIMA,EL AGUSTINO
150507,150112,7,LIMA,CANETE,IMPERIAL,LIMA,LIMA,INDEPENDENCIA
150507,150113,13,LIMA,CANETE,IMPERIAL,LIMA,LIMA,JESUS MARIA
150507,150114,9,LIMA,CANETE,IMPERIAL,LIMA,LIMA,LA MOLINA
150507,150115,24,LIMA,CANETE,IMPERIAL,LIMA,LIMA,LA VICTORIA
150507,150116,11,LIMA,CANETE,IMPERIAL,LIMA,LIMA,LINCE
150507,150117,32,LIMA,CANETE,IMPERIAL,LIMA,LIMA,LOS OLIVOS
150507,150118,26,LIMA,CANETE,IMPERIAL,LIMA,LIMA,LURIGANCHO
150507,150119,7,LIMA,CANETE,IMPERIAL,LIMA,LIMA,LURIN
150507,150120,2,LIMA,CANETE,IMPERIAL,LIMA,LIMA,MAGDALENA DEL MAR
150507,150121,6,LIMA,CANETE,IMPERIAL,LIMA,LIMA,PUEBLO LIBRE
150507,150122,4,LIMA,CANETE,IMPERIAL,LIMA,LIMA,MIRAFLORES
150507,150123,12,LIMA,CANETE,IMPERIAL,LIMA,LIMA,PACHACAMAC
150507,150124,5,LIMA,CANETE,IMPERIAL,LIMA,LIMA,PUCUSANA
150507,150125,25,LIMA,CANETE,IMPERIAL,LIMA,LIMA,PUENTE PIEDRA
150507,150128,14,LIMA,CANETE,IMPERIAL,LIMA,LIMA,RIMAC
150507,150130,7,LIMA,CANETE,IMPERIAL,LIMA,LIMA,SAN BORJA
150507,150131,6,LIMA,CANETE,IMPERIAL,LIMA,LIMA,SAN ISIDRO
150507,150132,115,LIMA,CANETE,IMPERIAL,LIMA,LIMA,SAN JUAN DE LURIGANCHO
150507,150133,46,LIMA,CANETE,IMPERIAL,LIMA,LIMA,SAN JUAN DE MIRAFLORES
150507,150134,10,LIMA,CANETE,IMPERIAL,LIMA,LIMA,SAN LUIS
150507,150135,29,LIMA,CANETE,IMPERIAL,LIMA,LIMA,SAN MARTIN DE PORRES
150507,150136,7,LIMA,CANETE,IMPERIAL,LIMA,LIMA,SAN MIGUEL
150507,150137,27,LIMA,CANETE,IMPERIAL,LIMA,LIMA,SANTA ANITA
150507,150139,1,LIMA,CANETE,IMPERIAL,LIMA,LIMA,SANTA ROSA
150507,150140,35,LIMA,CANETE,IMPERIAL,LIMA,LIMA,SANTIAGO DE SURCO
150507,150141,6,LIMA,CANETE,IMPERIAL,LIMA,LIMA,SURQUILLO
150507,150142,43,LIMA,CANETE,IMPERIAL,LIMA,LIMA,VILLA EL SALVADOR
150507,150143,19,LIMA,CANETE,IMPERIAL,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
150507,150201,2,LIMA,CANETE,IMPERIAL,LIMA,BARRANCA,BARRANCA
150507,150202,6,LIMA,CANETE,IMPERIAL,LIMA,BARRANCA,PARAMONGA
150507,150204,1,LIMA,CANETE,IMPERIAL,LIMA,BARRANCA,SUPE
150507,150301,2,LIMA,CANETE,IMPERIAL,LIMA,CAJATAMBO,CAJATAMBO
150507,150401,1,LIMA,CANETE,IMPERIAL,LIMA,CANTA,CANTA
150507,150501,428,LIMA,CANETE,IMPERIAL,LIMA,CANETE,SAN VICENTE DE CANETE
150507,150502,7,LIMA,CANETE,IMPERIAL,LIMA,CANETE,ASIA
150507,150504,26,LIMA,CANETE,IMPERIAL,LIMA,CANETE,CERRO AZUL
150507,150505,3,LIMA,CANETE,IMPERIAL,LIMA,CANETE,CHILCA
